2025-03-04 21:22:56,255 - Connected to machine on port 5001
2025-03-04 21:22:56,257 - Connected to machine on port 5003
2025-03-04 21:22:56,257 - Machine 1 starting with clock rate 3
2025-03-04 21:23:27,253 - SEND event to port 5001, logical clock: 103
2025-03-04 21:23:27,588 - INTERNAL event, logical clock: 104
2025-03-04 21:23:27,924 - RECEIVE event, queue length: 1, logical clock: 106
2025-03-04 21:23:28,258 - RECEIVE event, queue length: 0, logical clock: 107
2025-03-04 21:23:28,597 - SEND event to port 5001, logical clock: 108
2025-03-04 21:23:28,934 - SEND event to port 5003, logical clock: 109
2025-03-04 21:23:29,273 - RECEIVE event, queue length: 0, logical clock: 111
2025-03-04 21:23:29,607 - RECEIVE event, queue length: 0, logical clock: 112
2025-03-04 21:23:29,944 - SEND event to ALL machines, logical clock: 113
2025-03-04 21:23:30,281 - INTERNAL event, logical clock: 114
2025-03-04 21:23:30,615 - RECEIVE event, queue length: 0, logical clock: 116
2025-03-04 21:23:30,952 - INTERNAL event, logical clock: 117
2025-03-04 21:23:31,290 - RECEIVE event, queue length: 0, logical clock: 118
2025-03-04 21:23:31,628 - RECEIVE event, queue length: 0, logical clock: 119
2025-03-04 21:23:31,964 - RECEIVE event, queue length: 0, logical clock: 120
2025-03-04 21:23:32,298 - RECEIVE event, queue length: 0, logical clock: 121
2025-03-04 21:23:32,633 - RECEIVE event, queue length: 0, logical clock: 122
2025-03-04 21:23:32,972 - RECEIVE event, queue length: 1, logical clock: 123
2025-03-04 21:23:33,307 - RECEIVE event, queue length: 1, logical clock: 124
2025-03-04 21:23:33,642 - RECEIVE event, queue length: 1, logical clock: 125
2025-03-04 21:23:33,976 - RECEIVE event, queue length: 0, logical clock: 126
2025-03-04 21:23:34,311 - RECEIVE event, queue length: 0, logical clock: 127
2025-03-04 21:23:34,649 - RECEIVE event, queue length: 1, logical clock: 128
2025-03-04 21:23:34,987 - RECEIVE event, queue length: 0, logical clock: 129
2025-03-04 21:23:35,325 - RECEIVE event, queue length: 0, logical clock: 130
2025-03-04 21:23:35,664 - RECEIVE event, queue length: 1, logical clock: 131
2025-03-04 21:23:36,001 - RECEIVE event, queue length: 0, logical clock: 132
2025-03-04 21:23:36,339 - RECEIVE event, queue length: 0, logical clock: 134
2025-03-04 21:23:36,677 - RECEIVE event, queue length: 0, logical clock: 135
2025-03-04 21:23:37,015 - SEND event to port 5003, logical clock: 136
2025-03-04 21:23:37,349 - SEND event to ALL machines, logical clock: 137
2025-03-04 21:23:37,687 - SEND event to port 5003, logical clock: 138
2025-03-04 21:23:38,021 - RECEIVE event, queue length: 0, logical clock: 140
2025-03-04 21:23:38,357 - RECEIVE event, queue length: 0, logical clock: 141
2025-03-04 21:23:38,695 - RECEIVE event, queue length: 0, logical clock: 142
2025-03-04 21:23:39,033 - RECEIVE event, queue length: 0, logical clock: 143
2025-03-04 21:23:39,371 - RECEIVE event, queue length: 0, logical clock: 144
2025-03-04 21:23:39,708 - SEND event to port 5001, logical clock: 145
2025-03-04 21:23:40,046 - RECEIVE event, queue length: 0, logical clock: 146
2025-03-04 21:23:40,384 - INTERNAL event, logical clock: 147
2025-03-04 21:23:40,721 - RECEIVE event, queue length: 0, logical clock: 148
2025-03-04 21:23:41,060 - RECEIVE event, queue length: 1, logical clock: 149
2025-03-04 21:23:41,398 - RECEIVE event, queue length: 0, logical clock: 150
2025-03-04 21:23:41,733 - RECEIVE event, queue length: 0, logical clock: 151
2025-03-04 21:23:42,072 - SEND event to port 5003, logical clock: 152
2025-03-04 21:23:42,407 - SEND event to port 5003, logical clock: 153
2025-03-04 21:23:42,742 - RECEIVE event, queue length: 0, logical clock: 154
2025-03-04 21:23:43,080 - RECEIVE event, queue length: 0, logical clock: 155
2025-03-04 21:23:43,414 - SEND event to port 5003, logical clock: 156
2025-03-04 21:23:43,750 - RECEIVE event, queue length: 0, logical clock: 157
2025-03-04 21:23:44,085 - SEND event to ALL machines, logical clock: 158
2025-03-04 21:23:44,420 - SEND event to port 5001, logical clock: 159
2025-03-04 21:23:44,759 - SEND event to port 5001, logical clock: 160
2025-03-04 21:23:45,093 - RECEIVE event, queue length: 0, logical clock: 162
2025-03-04 21:23:45,431 - RECEIVE event, queue length: 0, logical clock: 163
2025-03-04 21:23:45,769 - RECEIVE event, queue length: 0, logical clock: 164
2025-03-04 21:23:46,107 - RECEIVE event, queue length: 0, logical clock: 165
2025-03-04 21:23:46,446 - SEND event to port 5001, logical clock: 166
2025-03-04 21:23:46,783 - RECEIVE event, queue length: 0, logical clock: 167
2025-03-04 21:23:47,120 - RECEIVE event, queue length: 0, logical clock: 168
2025-03-04 21:23:47,455 - SEND event to ALL machines, logical clock: 169
2025-03-04 21:23:47,793 - SEND event to port 5003, logical clock: 170
2025-03-04 21:23:48,128 - SEND event to ALL machines, logical clock: 171
2025-03-04 21:23:48,464 - SEND event to port 5003, logical clock: 172
2025-03-04 21:23:48,803 - SEND event to port 5003, logical clock: 173
2025-03-04 21:23:49,139 - RECEIVE event, queue length: 0, logical clock: 175
2025-03-04 21:23:49,475 - SEND event to port 5003, logical clock: 176
2025-03-04 21:23:49,809 - RECEIVE event, queue length: 0, logical clock: 177
2025-03-04 21:23:50,142 - RECEIVE event, queue length: 0, logical clock: 178
2025-03-04 21:23:50,476 - RECEIVE event, queue length: 0, logical clock: 179
2025-03-04 21:23:50,810 - SEND event to port 5003, logical clock: 180
2025-03-04 21:23:51,145 - SEND event to port 5003, logical clock: 181
2025-03-04 21:23:51,484 - SEND event to ALL machines, logical clock: 182
2025-03-04 21:23:51,822 - SEND event to port 5003, logical clock: 183
2025-03-04 21:23:52,160 - SEND event to ALL machines, logical clock: 184
2025-03-04 21:23:52,494 - SEND event to ALL machines, logical clock: 185
2025-03-04 21:23:52,830 - SEND event to port 5001, logical clock: 186
2025-03-04 21:23:53,168 - SEND event to ALL machines, logical clock: 187
2025-03-04 21:23:53,504 - SEND event to ALL machines, logical clock: 188
2025-03-04 21:23:53,838 - SEND event to port 5001, logical clock: 189
2025-03-04 21:23:54,177 - SEND event to port 5003, logical clock: 190
2025-03-04 21:23:54,250 - Machine 1 stopped. Final logical clock: 190
